台湾,#genre#
乌龙派出所284临别的赠礼,https://xgct-video.vzcdn.net/d74ac698-b754-476a-b47c-7038745509da/842x480/video.m3u8
乌龙派出所285我变成丽子，我成了阿两,https://xgct-video.vzcdn.net/42e11443-3b64-4c48-9c22-69a5e1476ea6/842x480/video.m3u8
乌龙派出所286飞吧！飞行船队,https://xgct-video.vzcdn.net/85b71aeb-a56d-4d46-8300-039cb343c79b/842x480/video.m3u8
乌龙派出所287这里是广播电台,https://xgct-video.vzcdn.net/9406c3fb-f696-4119-aabe-6a99813bbcfb/842x480/video.m3u8
乌龙派出所288热海章鱼之旅,https://xgct-video.vzcdn.net/c9c9a5d3-2df7-4546-998d-7f8878274102/842x480/video.m3u8
乌龙派出所289到底在那里啊！龟有公园前临时,https://xgct-video.vzcdn.net/74a92d4e-0ba6-4617-8616-39382cfe6f25/842x480/video.m3u8
乌龙派出所290两津热爱宣言,https://xgct-video.vzcdn.net/038009ee-dc4d-4887-b9cf-f4d922e55836/842x480/video.m3u8
乌龙派出所291泊草少年之阿飞正传,https://xgct-video.vzcdn.net/674bc916-7fae-46f4-b4cb-f7d9ceedd7bf/842x480/video.m3u8
乌龙派出所292向祖先问好,https://xgct-video.vzcdn.net/32ac7d72-6861-4b97-b894-9d0cb7c0dea3/842x480/video.m3u8
乌龙派出所293克服酷暑大作战,https://xgct-video.vzcdn.net/f40aa3bd-9216-48aa-a2e9-7e40737573f4/842x480/video.m3u8
乌龙派出所294柠檬化身女忍者,https://xgct-video.vzcdn.net/6f30938a-2c90-417e-a1eb-f01f867d3af9/842x480/video.m3u8
乌龙派出所295老师是个天花乱坠吹牛老头,https://xgct-video.vzcdn.net/41486edb-e5da-4d98-b477-75e9176dc7aa/480x842/video.m3u8
乌龙派出所296我是谁,https://xgct-video.vzcdn.net/c6d83063-1f3b-4e84-80bb-d1853f52d050/480x842/video.m3u8
乌龙派出所297錩鲤大骚动,https://xgct-video.vzcdn.net/33b50d4e-2dac-44fa-a1ba-76989615fe2b/480x842/video.m3u8
乌龙派出所298往日风情,https://xgct-video.vzcdn.net/2c353f0f-eaeb-427c-9fb8-113b5a417a6a/480x842/video.m3u8
乌龙派出所299东方快车窃盗案,https://xgct-video.vzcdn.net/dcbdcb3a-4981-472c-ba46-a70e722c42cc/480x842/video.m3u8
乌龙派出所300冲吧！代跑达动会,https://xgct-video.vzcdn.net/11258408-3a53-4377-b2f6-5cdbb3572baa/480x842/video.m3u8
乌龙派出所301只有两人留守的,https://xgct-video.vzcdn.net/e9231aa0-4779-4c88-8452-b763886f8d4e/842x480/video.m3u8
乌龙派出所302拼了 站前餐车殊死战,https://xgct-video.vzcdn.net/8a984738-430e-40f5-82cb-7648a9bb4b75/842x480/video.m3u8
乌龙派出所303奖金争夺战8,https://xgct-video.vzcdn.net/7fce4918-858e-4c5f-9cd8-ff232a7c2135/842x480/video.m3u8
乌龙派出所304伸缩自如的橡胶阿两,https://xgct-video.vzcdn.net/a82504ac-1158-4b32-bedf-aa42c462e2cb/842x480/video.m3u8
乌龙派出所305两津流漫画补习班,https://xgct-video.vzcdn.net/4f4e9720-4c24-4be9-9f84-86c9ac05ca35/842x480/video.m3u8
乌龙派出所306我就是不想做啊 正义使者，两津？,https://xgct-video.vzcdn.net/a2357aad-d207-48c6-9324-085a12acdbca/842x480/video.m3u8
乌龙派出所307奈绪子 意外的一天,https://xgct-video.vzcdn.net/e10fd177-6628-43bc-a42d-e730fccf229f/842x480/video.m3u8
乌龙派出所308中川家族继承风波,https://xgct-video.vzcdn.net/283ff629-0434-4db9-a23c-f9ff4ec870cc/842x480/video.m3u8
乌龙派出所309两津VS白鸟 打工大暴走,https://xgct-video.vzcdn.net/77f3d750-eb86-4bc6-b27e-16121abc9c0d/842x480/video.m3u8
乌龙派出所310正直的阿两,https://xgct-video.vzcdn.net/fd959181-6655-40c6-adda-6ca0669df6a3/842x480/video.m3u8
乌龙派出所311搞笑制裁者,https://xgct-video.vzcdn.net/c6194714-4f08-4040-8228-049f2e560582/842x480/video.m3u8
乌龙派出所312将平头推广到全世界吧,https://xgct-video.vzcdn.net/bdb76dd2-4657-487a-83d3-0ca6bf7d7b2f/842x480/video.m3u8
乌龙派出所313脚踏车大作战,https://xgct-video.vzcdn.net/97c42e6a-1b2a-4d0e-94b9-ec3c1fc65671/842x480/video.m3u8
乌龙派出所314阴盛阳衰,https://xgct-video.vzcdn.net/0222d5ff-d1b1-4e7b-90e8-0a46a550fa98/842x480/video.m3u8
乌龙派出所315欢迎来到龟有商店街,https://xgct-video.vzcdn.net/a5a1ced9-8028-4f5a-890e-f079f3222815/842x480/video.m3u8
乌龙派出所316超神田寿司经营权对决,https://xgct-video.vzcdn.net/b27f0ae3-8f5d-4733-a2b2-fbe4e59c4631/842x480/video.m3u8
乌龙派出所317赏樱真辛苦,https://xgct-video.vzcdn.net/2a299db0-6917-46df-99ce-a8c6c7ef225c/842x480/video.m3u8
乌龙派出所318两津当电影导演,https://xgct-video.vzcdn.net/0e75374d-8aef-40ca-9974-a91ebb6dd16c/842x480/video.m3u8
乌龙派出所319激走! 奥之细道,https://xgct-video.vzcdn.net/72368057-ced9-4c38-b3ae-4266677e10f9/842x480/video.m3u8
乌龙派出所320所长，请安心养病,https://xgct-video.vzcdn.net/9f91070f-5de3-4962-857e-a2d7004c5ea6/842x480/video.m3u8
乌龙派出所321可爱王子龟有假期,https://xgct-video.vzcdn.net/42fb6317-8b0d-4bd0-966f-f8b5895b00e1/842x480/video.m3u8
乌龙派出所322这缠是男人的采草苺之旅,https://xgct-video.vzcdn.net/ce9c56be-7a0a-4dc7-89ce-835a9c55e60f/842x480/video.m3u8
乌龙派出所323鸵鸟 欢迎,https://xgct-video.vzcdn.net/c3e2db55-ea8e-4012-8b3e-96d13988d7ed/842x480/video.m3u8
乌龙派出所324惨烈的战斗将棋,https://xgct-video.vzcdn.net/acbc8b65-9188-4afb-bafd-6432189e7ab4/842x480/video.m3u8
乌龙派出所325铁腕两津,https://xgct-video.vzcdn.net/48cf81b9-d288-4973-a591-5b16c6644607/842x480/video.m3u8
乌龙派出所326寻找日暮三千里,https://xgct-video.vzcdn.net/910786eb-8e9a-4afe-a415-3902b23ed29c/842x480/video.m3u8
乌龙派出所327爸爸是露营行家,https://xgct-video.vzcdn.net/2b48068f-287c-46f7-adcd-41e93f0e162d/842x480/video.m3u8
乌龙派出所328无人岛高尔夫,https://xgct-video.vzcdn.net/114f2e65-5b6b-4c1b-9fa2-628945e3e239/842x480/video.m3u8
乌龙派出所329再度登场！本田一家Final,https://xgct-video.vzcdn.net/e10575de-e203-4112-b0ca-655fe06d176b/842x480/video.m3u8
乌龙派出所330柠檬闹罢工,https://xgct-video.vzcdn.net/6b681f0d-45e1-459d-90d8-42336305d05b/842x480/video.m3u8
乌龙派出所331变形！Before←→After,https://xgct-video.vzcdn.net/3d70c152-200f-46e3-ba63-8bcdf8a6866f/842x480/video.m3u8
乌龙派出所332阿两小顽童,https://xgct-video.vzcdn.net/e4dae433-2b0b-4afa-868e-7d1c631af937/842x480/video.m3u8
乌龙派出所333庙会设摊的回忆,https://xgct-video.vzcdn.net/de689a80-ba74-4ece-9b0e-a44cbd732b80/842x480/video.m3u8
乌龙派出所334大家来跳舞,https://xgct-video.vzcdn.net/f2a71d20-f491-4702-a9d7-b0816178de0c/842x480/video.m3u8
乌龙派出所335发明王两津,https://xgct-video.vzcdn.net/9eb5a466-5451-49d0-85ab-c6866d540212/842x480/video.m3u8
乌龙派出所336开怀大笑歹势啦,https://xgct-video.vzcdn.net/5260ced6-fd3b-4e5f-b68d-755a157a167d/842x480/video.m3u8
乌龙派出所337花之子 阿两,https://xgct-video.vzcdn.net/6d91f614-3d71-4986-9562-21511d17804f/842x480/video.m3u8
乌龙派出所338奋斗吧 熊警察！,https://xgct-video.vzcdn.net/488a37b0-5507-4dbb-a850-2014215895a0/842x480/video.m3u8
乌龙派出所339爱战士 两津勘吉,https://xgct-video.vzcdn.net/6044f724-cadd-418b-8276-9cedce530d81/842x480/video.m3u8
乌龙派出所340征服鲔鱼的警察,https://xgct-video.vzcdn.net/7ad896ac-b984-47b1-92bb-cceb780de7a2/842x480/video.m3u8
乌龙派出所341再见阿两大作战,https://xgct-video.vzcdn.net/88377610-ea9f-4c06-9d87-abaa8161f459/842x480/video.m3u8
第01集传说中的热裤刑警登场,https://xgct-video.vzcdn.net/c641e9a5-49c6-4e94-b0fe-ba3dfd832a67/842x480/video.m3u8
第02集所长,那就是巴黎的灯,https://xgct-video.vzcdn.net/609a45ea-aeb0-4fc7-8fdd-09220e8d6dff/352x240/video.m3u8
第03集假期是越激烈越过瘾！？,https://xgct-video.vzcdn.net/61554630-f855-48d6-a6c7-935391ba84a9/842x480/video.m3u8
第04集终极警探,史上最差劲的决战,https://xgct-video.vzcdn.net/86096711-3867-401d-87b9-b7a2acc0504d/842x480/video.m3u8
第05集地狱劈腿约会,https://xgct-video.vzcdn.net/830ee503-de40-4cf4-8583-d2be1042d316/842x480/video.m3u8
第06集两津的野心！时空穿梭战国传,https://xgct-video.vzcdn.net/cbbfd674-16da-4848-9a2f-3fcf3d92a9de/640x360/video.m3u8
第07集喔多洛奇摸摸洛奇岛的大决战,https://xgct-video.vzcdn.net/ace6819b-c841-4beb-8523-0500088d866a/842x480/video.m3u8
第08集2001年京都之旅未来篇,https://xgct-video.vzcdn.net/fcde66ed-d14a-40d8-8919-54e0b458bd1e/842x480/video.m3u8
第09集横越欧洲！拯救丽子大作战,https://xgct-video.vzcdn.net/d04e12b4-ef66-4462-8601-6c6eb0e1adba/842x480/video.m3u8
第10集Let's Go 长崎！爱上卡车大姐,https://xgct-video.vzcdn.net/be8d3671-6d14-4e91-b582-cf7a6d7c0273/842x480/video.m3u8
第11集两津VS忍者军团！後江户城黄金传说,https://xgct-video.vzcdn.net/3dd2aa13-d0d0-40d8-a4fd-a27591e035b8/842x480/video.m3u8
第12集拟宝珠一家同行IN夏威夷大暴走,https://xgct-video.vzcdn.net/f1439903-51f5-43e5-a04a-6dfb265b76f5/842x480/video.m3u8
第13集世界第一最强警察争夺战！,https://xgct-video.vzcdn.net/66e7d67c-e04b-4b2a-bb4a-97e5aaa4aa17/842x480/video.m3u8
第14集网走到东京的列车大暴走！两津vs功夫老奶奶集网走到东京的列车大暴走！两津vs功夫老奶奶,https://xgct-video.vzcdn.net/20aceace-c15a-4d2d-9f7a-91c36225b2b6/842x480/video.m3u8
第15集我和我自己！？浅草少年侦探团！,https://xgct-video.vzcdn.net/380a0cae-f83a-422b-b9ec-cff64999503d/842x480/video.m3u8
第16集目标！龟有超级巨星！！两津式偶像之路！,https://xgct-video.vzcdn.net/64da5230-ec3d-41f9-9a06-606f70a5aa6a/842x480/video.m3u8
【乌龙派出所真人版】第1集(上),https://youtu.be/YJLkvn9dbRM?si=d1tANNIMAl1PJd22
【乌龙派出所真人版】第1集(下),https://youtu.be/K8tiMsM6YdM?si=LeVy96Uhi5dghQ4c
【乌龙派出所真人版】第2集,https://youtu.be/KnkCWqenF4Q?si=2Bwayp9e7eoeGkLV
【乌龙派出所真人版】第3集,https://youtu.be/VeaiUawyibc?si=YxlCOYNASghCZbI0
【乌龙派出所真人版】第4集,https://youtu.be/xtTGqaVBGGE?si=GXltfdESQZ5RfDo3
【乌龙派出所真人版】第5集,https://youtu.be/0BQOKHCoqWs?si=XWLjM7GVWx3VFFHc
【乌龙派出所真人版】第6集,https://youtu.be/Nf1C3n2xTgw?si=ctOnio-B6m61ntqy
【乌龙派出所真人版】第7集,https://youtu.be/D07NJT7NUp8?si=cYeaAOPYetZD5cgi
【乌龙派出所真人版】第8集(上),https://youtu.be/RR-GKAlkArk?si=ef-AEOGSb42Q1A1O
【乌龙派出所真人版】第8集(下),https://youtu.be/EAeH0tIG6Jc?si=khwtj57ULRKGP-xx
